,code,name,17ReportX,16ReportX,2007net,2008net,16net,17net,2007roe,2008roe,16roe,17roe
0,600004,白云机场,4.42,2.87,36086.26,48577.45,139385.3,159578.46,8.4,8.52,13.53,12.24
1,600006,东风汽车,0.42,0.69,47901.05,31548.2,21885.45,20070.49,9.57,6.04,3.3943,3.0504
2,600007,中国国贸,2.19,1.94,28926.82,35449.0,68634.04,63480.67,7.37,8.66,11.71,10.16
3,600008,首创股份,1.19,2.34,51320.5,26085.29,61088.89,61200.88,10.83,5.47,6.76,5.8
4,600009,上海机场,2.17,3.26,169497.54,85971.48,280565.07,368340.85,15.62,7.22,13.17,15.53
5,600010,包钢股份,1.18,0.09,174645.17,92034.31,8503.37,206125.55,15.94,6.48,0.18,4.2707
6,600011,华能国际,0.3,-2.91,599705.87,-356292.2,1038241.37,179315.1,13.47,-8.99,11.99,2.47
7,600012,皖通高速,2.06,1.35,52977.06,69321.25,93325.76,109134.31,11.27,14.36,11.16,12.12
8,600015,华夏银行,9.43,6.41,210118.92,307083.83,1967700.0,1981900.0,17.12,18.23,15.75,13.54
9,600016,民生银行,7.86,6.07,633517.6,788500.0,4784300.0,4981300.0,18.23,15.23,15.13,14.03
10,600017,日照港,2.06,0.67,17912.06,26161.35,17624.32,36887.56,7.87,9.91,1.73,3.51
11,600018,上港集团,3.17,1.5,364002.99,461933.54,693907.72,1153619.16,14.277,15.6164,11.3763,17.918
12,600019,宝钢股份,1.51,1.41,1271833.45,645920.75,907592.81,1917033.76,15.22,6.99,6.25,12.24
13,600021,上海电力,2.06,-0.73,45124.42,-150015.77,109134.09,92802.39,6.64,-24.94,8.22,6.98
14,600022,山东钢铁,0.98,-0.77,195786.41,78062.19,-59989.16,192445.25,27.59,10.74,-3.641,11.32
15,600026,中远海能,0.38,0.36,459605.06,537300.96,192251.27,176633.92,32.02,27.74,6.53,6.38
16,600027,华电国际,0.32,-1.31,136180.2,-255809.6,334444.3,43012.7,8.82,-19.21,7.93,1.02
17,600028,中国石化,0.9,1.63,5651500.0,2844500.0,4641600.0,5111900.0,19.52,9.24,6.68,7.14
18,600029,南方航空,3.25,-1.05,182000.0,-482900.0,505600.0,591400.0,16.5,-51.24,12.28,12.84
19,600030,中信证券,0.92,1.42,1238852.13,730500.1,1036516.86,1143326.45,46.46,13.49,7.36,7.82
20,600031,三一重工,1.3,0.17,160616.0,123223.43,20345.7,209225.3,43.49,23.3,0.89,8.69
21,600033,福建高速,1.05,0.86,62594.34,78044.43,67115.35,65619.35,18.04,20.82,8.14,7.66
22,600036,招商银行,4.6,2.95,1524300.0,2107700.0,6208100.0,7015000.0,24.76,27.41,16.27,16.54
23,600037,歌华有线,2.08,2.21,36682.19,32885.07,72520.19,76130.52,9.65,7.95,6.15,6.0
24,600038,中直股份,4.68,4.45,9738.44,9858.55,43916.15,45537.64,8.2309,7.7805,6.5511,6.4903
25,600039,四川路桥,52.5,82.25,2027.09,1269.98,104455.26,106413.41,1.21,1.526,11.24,9.68
26,600048,保利地产,10.49,5.55,148908.8,223886.14,1242155.11,1562588.62,22.42,17.25,15.53,16.32
27,600050,中国联通,0.05,0.01,942610.92,2023590.26,15407.41,42584.47,11.4,21.2,0.2,0.49
28,600051,宁波联合,5.9,1.2,8151.79,12374.48,14859.95,48104.33,7.08,9.7,7.8,22.07
29,600052,浙江广厦,1.03,0.97,18266.69,36828.35,35747.56,18859.22,14.43,28.05,21.3,8.62
30,600053,九鼎投资,1.85,3.32,17536.92,19353.78,64283.87,32384.65,36.59,29.16,43.15,17.2
31,600054,黄山旅游,2.74,1.87,15117.74,18853.91,35210.6,41406.05,14.74,16.95,9.87,10.14
32,600056,中国医药,5.53,5.83,23485.34,16296.44,94968.9,129852.44,17.85,13.08,15.97,17.7
33,600057,象屿股份,-0.81,-0.59,-88218.11,-72497.49,42644.19,71431.91,0.0,0.0,6.79,9.04
34,600058,五矿发展,0.02,0.03,144344.47,89533.96,2895.45,3451.21,28.9522,11.314,0.584,0.6878
35,600059,古越龙山,1.84,1.24,8931.8,9811.21,12212.67,16434.44,7.54,8.02,3.19,4.19
36,600060,海信电器,4.64,7.82,20304.38,22496.88,175886.9,94188.23,7.45,7.78,13.99,7.0
37,600061,国投资本,131.49,1221.48,1969.56,254.75,311172.16,258969.17,3.33,1.03,9.44,9.13
38,600062,华润双鹤,1.93,1.88,43758.08,38057.25,71421.09,84261.25,21.73,13.91,11.15,11.91
39,600063,皖维高新,1.06,1.72,8064.19,6394.81,11020.83,8525.35,4.89,3.26,3.01,1.92
40,600064,南京高科,5.81,4.83,16291.88,19192.79,92652.8,94602.47,3.38,3.6,9.86,9.53
41,600066,宇通客车,8.1,7.61,38643.28,53104.29,404374.56,312919.39,19.25,27.72,31.24,22.15
42,600067,冠城大通,2.88,1.85,20694.6,17390.43,32151.71,59516.4,23.23,15.12,4.55,8.47
43,600068,葛洲坝,7.75,4.19,60444.33,81077.31,339531.26,468360.21,14.085,16.867,14.782,17.279
44,600069,银鸽投资,0.33,-12.19,16955.34,3275.03,-39937.64,5558.92,17.57,2.57,-17.98,2.71
45,600070,浙江富润,3.32,16.39,5006.48,614.23,10064.87,16615.77,12.01,1.44,9.77,7.25
46,600071,凤凰光学,0.88,-4.17,3823.36,2768.3,-11539.68,3353.28,7.41,5.09,-25.73,8.24
47,600072,中船科技,0.3,-0.47,10071.87,9215.41,-4292.95,3041.92,8.25,7.098,-1.52,0.84
48,600073,上海梅林,47.17,52.3,594.48,490.46,25649.35,28039.49,0.72,0.59,8.32,8.21
49,600075,新疆天业,1.99,8.48,27140.08,5770.19,48930.02,53901.82,18.68,3.62,18.01,13.14
50,600076,康欣新材,-3.01,-10.81,-15510.52,-3551.8,38387.39,46630.62,-85.24,-43.12,14.05,14.75
51,600077,宋都股份,8.96,9.44,1737.38,-2113.67,-19947.47,15567.56,5.32,-4.49,-5.41,4.25
52,600078,澄星股份,0.69,0.52,8492.85,11558.79,6007.04,5883.02,7.02,8.14,3.32,3.17
53,600079,人福医药,30.59,10.64,6762.11,7819.76,83240.34,206871.96,7.7,8.06,9.09,17.43
54,600080,金花股份,1.5,-0.51,3565.17,-5318.35,2729.91,5346.28,4.6,-7.38,2.58,4.88
55,600081,东风科技,30.25,-1.65,460.33,-7050.29,11666.72,13923.92,1.1523,-19.2343,10.469,11.5967
56,600083,博信股份,0.21,2.9,4050.59,103.99,301.3,841.89,111.01,3.75,5.65,14.05
57,600084,中葡股份,-12.27,-0.04,732.45,-30735.06,1272.52,-8988.02,0.0,0.0,0.5212,-3.7626
58,600085,同仁堂,4.33,3.6,23474.86,25894.65,93316.54,101738.15,9.26,9.46,12.51,12.55
59,600086,东方金钰,16.87,44.12,1370.22,568.49,25081.52,23118.6,4.179,1.5812,8.71,7.44
60,600089,特变电工,4.08,2.28,53856.38,96262.55,219034.82,219576.23,26.02,27.97,9.78,8.24
61,600090,同济堂,7.1,6.04,7253.85,7826.7,47278.37,51497.83,33.641,28.083,10.3,9.11
62,600095,哈高科,0.65,1.47,3237.83,1042.91,1537.73,2094.13,4.87,1.52,2.13,2.86
63,600096,云天化,0.3,-4.95,68170.41,65758.69,-325585.96,20185.85,22.08,18.4,-57.86,4.95
64,600097,开创国际,1.39,0.05,8798.6,15701.67,786.83,12255.36,2.02,30.63,0.98,14.02
65,600099,林海股份,0.16,0.46,1208.64,420.03,193.4,192.7,2.53,0.87,0.4085,0.4079
66,600100,同方股份,0.24,17.88,44074.99,24059.58,430232.93,10363.93,10.05,3.88,19.99,0.48
67,600101,明星电力,1.11,0.92,8827.14,9050.93,8353.91,9810.36,10.15,9.62,4.32,4.84
68,600103,青山纸业,2.82,7.62,3738.01,590.65,4498.85,10539.12,1.85,0.31,2.76,3.25
69,600104,上汽集团,7.42,48.78,463468.05,65616.8,3200570.05,3441033.95,13.53,1.83,17.51,16.87
70,600105,永鼎股份,7.23,9.48,4033.75,2643.47,25052.98,29151.73,4.03,2.57,10.48,11.1
71,600106,重庆路桥,1.97,3.46,14254.14,8530.17,29526.3,28026.36,9.3,6.44,8.8,7.96
72,600108,亚盛集团,1.67,0.5,5875.04,15183.53,7545.58,9788.99,3.58,4.07,1.59,2.06
73,600109,国金证券,3.2,1.72,37539.05,75620.79,129873.05,120143.25,33.35,30.47,7.65,6.62
74,600111,北方稀土,1.3,0.54,30814.91,16708.47,9083.56,40133.58,20.056,10.715,1.094,4.685
75,600112,*ST天成,0.65,-1.68,3036.1,5893.69,-9895.96,1974.94,8.6376,12.9657,-8.9155,1.698
76,600113,浙江东日,6.56,5.18,1455.79,1917.49,9941.95,9556.1,3.81,4.88,19.03,15.51
77,600114,东睦股份,14.82,14.83,2024.96,1185.89,17586.31,30010.19,3.6,2.0,10.63,12.48
78,600115,东方航空,10.52,-0.32,60395.5,-1392765.6,450800.0,635200.0,22.34,0.0,10.85,12.64
79,600116,三峡水利,8.4,4.81,4086.71,4807.89,23130.72,34338.69,9.1,9.89,9.92,13.25
80,600117,西宁特钢,0.2,8.28,30052.11,838.66,6940.74,5981.14,12.71,0.69,5.55,2.06
81,600118,中国卫星,3.1,2.28,13218.2,17442.25,39766.43,40960.05,23.32,12.81,8.42,8.16
82,600120,浙江东方,5.84,8.92,12314.0,8228.97,73438.77,71949.98,11.08,7.16,11.64,7.76
83,600121,郑州煤电,2.4,-5.27,26118.17,11914.69,-62805.9,62744.6,13.31,12.02,-20.03,20.44
84,600122,宏图高科,10.99,2.6,5534.33,17211.25,44687.6,60819.62,4.9,11.25,5.57,7.26
85,600123,兰花科创,1.11,-0.53,70679.43,124931.13,-66004.22,78160.03,18.99,37.2,-7.37,8.69
86,600125,铁龙物流,1.18,0.82,28140.34,29458.75,24156.11,33080.08,20.971,12.785,4.893,6.438
87,600126,杭钢股份,5.04,19.76,35615.22,3671.77,72545.41,179574.45,10.55,1.07,6.35,11.4
88,600127,金健米业,0.88,-0.05,1252.35,-19821.82,1008.31,1096.6,1.66,-30.26,1.36,1.46
89,600128,弘业股份,0.36,0.67,3429.87,3544.52,2367.8,1226.4,4.94,3.52,1.6789,0.8835
90,600129,太极集团,1.61,36.43,6104.42,2350.1,85621.09,9813.35,5.03,1.85,76.23,7.74
91,600130,波导股份,0.26,-0.18,-59364.02,-16729.46,3080.75,-15270.69,-56.33,-25.18,3.14,-16.62
92,600131,岷江水电,0.61,-0.54,13118.34,-30333.03,16409.42,8002.24,14.34,-40.41,16.8,7.46
93,600132,重庆啤酒,2.07,1.11,15928.39,16363.29,18099.01,32946.32,18.4,16.5,15.37,28.29
94,600133,东湖高新,28.73,4.72,3216.51,3086.64,14562.05,92397.52,4.0605,3.7475,8.13,37.92
95,600135,乐凯胶片,1.54,27.16,3852.79,151.49,4114.3,5923.8,3.99,0.15,2.53,3.53
96,600136,当代明诚,4.72,5.55,2714.83,2202.68,12218.42,12813.13,163.7,39.76,5.54,5.21
97,600137,浪莎股份,0.08,0.52,29889.12,2599.61,1345.88,2295.36,-388.53,26.76,3.01,4.93
98,600141,兴发集团,4.17,0.36,7691.23,28710.78,10201.76,32099.78,9.02,29.91,1.88,5.35
99,600143,金发科技,1.38,2.49,39653.22,29572.39,73728.82,54793.86,22.2,8.28,8.62,5.61
100,600148,长春一东,2.37,1.3,758.03,934.86,1216.04,1798.43,2.93,3.86,3.3,4.67
101,600150,*ST船舶,-0.82,-0.63,279855.74,415962.1,-260430.66,-230006.57,50.54,38.22,-15.42,-15.94
102,600152,维科精华,0.15,-11.42,11046.35,446.63,-5101.35,1662.82,13.8,0.53,-7.71,1.79
103,600153,建发股份,4.68,2.72,71113.47,104988.48,285606.69,333085.53,20.48,12.36,14.07,14.83
104,600155,宝硕股份,6.23,0.2,2102.23,-71778.01,-14212.1,13092.46,0.0,0.0,-6.69,0.88
105,600156,华升股份,-5.9,0.93,1467.52,1019.75,947.95,-8656.95,2.54,1.73,1.35,-13.05
106,600158,中体产业,0.39,0.31,15024.68,19746.78,6100.99,5811.48,15.93,18.02,3.89,3.62
107,600159,大龙地产,0.56,42.8,3785.14,236.05,10104.0,2109.12,4.55,0.19,4.63,0.95
108,600160,巨化股份,4.51,1.73,20729.21,8746.75,15123.0,93546.06,11.36,4.56,1.89,8.82
109,600161,天坛生物,11.27,1.33,10470.27,19344.53,25688.6,117994.27,17.08,20.46,11.56,41.52
110,600162,香江控股,4.11,3.28,19857.61,21074.38,69029.22,81659.8,16.46,21.4,13.3,11.59
111,600163,中闽能源,8.76,29.58,1752.78,356.62,10547.85,15347.63,1.2,0.173,6.905,9.262
112,600166,福田汽车,0.29,1.64,38835.33,34589.06,56682.83,11192.49,22.63,14.04,3.02,0.59
113,600167,联美控股,68.13,47.0,1353.42,1487.2,69892.39,92212.38,3.44,3.22,32.59,17.84
114,600168,武汉控股,5.6,5.28,5859.55,5692.18,30067.65,32794.86,4.07,3.86,6.76,7.0
115,600170,上海建工,8.59,6.93,30083.95,30222.36,209543.88,258446.52,8.54,8.16,9.85,10.72
116,600171,上海贝岭,7.52,5.65,2308.31,669.73,3785.39,17365.35,1.3,0.38,2.05,8.82
117,600173,卧龙地产,2.62,0.78,12010.95,10243.3,7959.43,31482.91,18.17,21.89,4.84,17.46
118,600176,中国巨石,7.14,6.32,30126.46,24062.46,152103.51,214984.94,29.14,17.85,14.84,18.38
119,600177,雅戈尔,0.12,2.33,247571.0,158304.59,368474.73,29673.14,21.54,12.8,16.68,-
120,600178,东安动力,0.28,0.49,15070.14,16019.68,7854.68,4273.23,8.99,8.66,4.39,2.31
121,600179,安通控股,42.75,-7.43,1292.06,-5397.37,40129.28,55236.61,1.44,-5.93,22.24,20.29
122,600180,瑞茂通,-1.51,-4.52,-47260.94,-11754.13,53093.23,71512.49,-208.37,13.81,12.09,14.35
123,600182,S佳通,0.78,70.97,7813.29,212.98,15115.83,6110.81,24.97,0.6,14.92,6.83
124,600183,生益科技,2.27,5.76,47287.92,12979.89,74819.62,107466.33,25.65,6.4,15.65,20.12
125,600184,光电股份,6.29,3.93,706.26,753.64,2960.92,4440.66,2.15,2.23,1.32,1.97
126,600185,格力地产,-9.52,12.75,-6558.91,4710.41,60064.73,62432.32,-12.3,-78.54,11.87,8.64
127,600187,国中水务,0.03,0.42,55870.58,3809.75,1618.9,1783.38,-373.79,19.39,0.63,0.55
128,600188,兖州煤业,2.1,0.34,321879.83,632398.43,216181.4,677061.8,14.45,26.71,5.17,14.0
129,600190,锦州港,2.33,0.34,6133.09,16425.37,5550.26,14309.91,4.5,11.12,0.94,2.4
130,600192,长城电工,0.27,-25.37,6118.42,-87.97,2231.5,1658.31,6.12,3.2,1.17,0.85
131,600195,中牧股份,2.55,2.17,15704.47,15407.69,33442.01,39987.41,14.87,14.33,10.32,11.11
132,600196,复星医药,4.99,4.06,62578.12,69085.65,280583.71,312449.95,17.76,17.55,14.25,13.02
133,600197,伊力特,3.3,2.26,10692.51,12265.18,27680.13,35334.2,12.15,13.27,14.9,17.44
134,600199,金种子酒,0.3,0.78,2712.46,2182.25,1701.93,818.98,4.88,4.29,0.76,0.36
135,600200,江苏吴中,-2.07,10.51,-6432.73,685.0,7199.61,13310.53,-7.65,0.85,3.49,4.54
136,600202,*ST哈空,-0.37,-0.65,23558.16,27693.16,-18117.93,-8751.5,41.93,40.56,-23.46,-13.69
137,600203,福日电子,0.95,6.27,-11848.23,1016.36,6376.22,-11254.99,-43.33,4.69,3.21,-5.26
138,600206,有研新材,0.73,0.65,5947.92,7343.37,4789.38,4356.15,8.51,9.57,1.72,1.54
139,600207,安彩高科,0.43,0.16,2122.56,5815.21,954.16,907.66,0.85,4.4755,0.71,0.48
140,600209,*ST罗顿,-3.13,1.14,1455.62,-4023.73,-4594.12,-4560.82,2.02,-5.68,-6.58,-7.11
141,600210,紫江企业,1.64,1.21,33926.9,18522.11,22388.6,55480.3,12.56,6.92,5.36,12.96
142,600211,西藏药业,-1.83,30.57,-12526.94,648.63,19828.95,22964.57,-37.75,2.38,34.64,14.62
143,600212,江泉实业,-0.03,2.0,-38311.9,2224.78,4455.11,1258.52,-34.31,2.38,6.31,1.68
144,600213,亚星客车,4.61,12.9,928.89,482.95,6230.78,4281.84,2.91,1.59,63.82,28.17
145,600216,浙江医药,4.47,0.46,5660.5,97262.73,45010.2,25314.56,6.78,72.96,6.64,3.57
146,600217,中再资环,16.79,-0.42,1296.27,-33613.67,14017.97,21758.61,4.19,-145.95,14.57,15.06
147,600218,全柴动力,2.8,7.27,2195.01,1305.24,9489.14,6148.18,2.45,1.46,5.15,3.24
148,600219,南山铝业,1.4,2.09,114898.91,62885.94,131272.79,161135.51,16.1,7.8,4.22,5.01
149,600220,江苏阳光,0.84,1.01,14479.3,15079.97,15288.03,12099.39,6.21,5.23,8.14,6.01
150,600221,海航控股,5.3,-2.22,62685.5,-141435.4,313825.5,332294.7,8.88,-20.78,7.6,5.91
151,600222,太龙药业,0.25,0.17,2069.33,2316.79,401.56,512.72,4.13,4.37,0.27,0.34
152,600223,鲁商置业,-10.22,-0.3,-1030.65,-30357.44,9237.21,10536.12,4.16,-57.45,4.23,4.62
153,600225,*ST松江,4.08,-35.06,4893.29,1297.87,-45500.02,19977.88,0.0,-,-27.46,14.0
154,600226,瀚叶股份,3.22,1.9,8112.06,12409.6,23561.06,26122.28,8.07,12.21,15.2,7.39
155,600229,城市传媒,5.98,7.1,5509.45,3831.87,27209.13,32936.38,5.39,3.04,13.54,14.83
156,600230,沧州大化,16.27,2.23,7886.5,16607.1,37106.39,128304.24,8.56,16.33,28.11,60.35
157,600231,凌钢股份,2.12,0.4,56818.08,33803.37,13393.82,120679.79,15.02,9.79,2.6,20.8
158,600232,金鹰股份,0.51,-0.76,4986.66,-3840.16,2905.64,2525.14,5.08,-3.63,2.47,2.16
159,600233,圆通速递,13.35,25.65,10809.35,5347.82,137193.52,144269.33,18.73,8.85,27.81,16.56
160,600235,民丰特纸,0.74,1.06,2596.08,1181.14,1255.07,1920.77,3.32,1.38,1.0,1.51
161,600238,海南椰岛,-1.88,0.16,5655.96,-22561.65,-3525.01,-10615.42,10.18,-52.8,-4.0,-13.09
162,600239,云南城投,5.55,4.29,4756.41,5684.5,24413.94,26401.44,13.12,7.66,5.49,5.44
163,600240,华业资本,6.94,12.55,14379.94,9706.08,121849.87,99820.86,16.44,5.0,23.77,15.98
164,600242,中昌数据,12.2,0.18,971.82,18891.96,3386.92,11857.33,0.0,0.0,6.22,7.63
165,600243,青海华鼎,0.64,-2.3,3291.13,2877.12,-6605.2,2095.89,7.04,5.85,-3.73,1.2
166,600248,延长化建,18.0,2.65,745.08,4627.56,12281.65,13414.5,-215.0,41.0,6.56,6.75
167,600249,两面针,-0.23,2.18,62917.87,1236.31,2690.3,-14400.04,22.76,0.41,1.31,-7.49
168,600251,冠农股份,6.14,0.92,1384.6,2875.3,2645.79,8507.35,3.73,4.55,1.4,4.42
169,600252,中恒集团,16.54,10.41,3657.88,4700.72,48935.67,60491.5,9.63,10.86,9.53,11.08
170,600256,广汇能源,1.68,0.44,39022.58,46314.69,20559.88,65538.4,17.71,18.38,1.86,5.77
171,600258,首旅酒店,5.16,1.14,12237.35,18504.89,21093.85,63088.81,12.63,16.3,12.78,8.98
172,600259,广晟有色,10.14,2.05,201.96,1286.99,2632.0,2048.04,110.58,21.03,4.02,1.05
173,600260,凯乐科技,8.27,2.69,8944.78,6772.83,18222.96,73958.29,8.11,4.53,6.27,19.25
174,600261,阳光照明,3.56,4.41,11278.08,10245.5,45220.27,40105.79,12.99,10.82,14.97,12.44
175,600262,北方股份,1.43,0.46,2626.4,3764.21,1737.09,3742.75,4.0,5.58,1.72,3.62
176,600265,ST景谷,-0.93,3.88,3328.88,869.92,3370.95,-3095.97,9.2,2.27,-,-
177,600266,北京城建,5.5,4.43,26488.34,32616.07,144356.14,145610.78,8.45,9.04,7.39,7.48
178,600267,海正药业,0.1,-0.48,13967.21,19532.1,-9442.81,1356.62,10.68,13.65,-1.38,0.2
179,600268,国电南自,0.47,0.39,7993.82,8090.73,3151.2,3743.38,10.8,9.57,1.67,1.97
180,600269,赣粤高速,0.91,0.95,107728.25,109617.92,103748.4,98222.58,18.79,15.99,7.71,6.86
181,600270,外运发展,2.12,1.59,63807.05,62779.63,99525.17,135296.88,12.96,16.29,13.31,17.16
182,600271,航天信息,3.31,2.75,47072.79,55913.4,153593.98,155657.25,19.08,19.09,17.97,16.16
183,600272,开开实业,4.43,0.38,873.72,5625.69,2129.22,3873.05,10.066,21.776,4.1,7.69
184,600273,嘉化能源,18.69,247.84,5181.02,298.77,74047.7,96852.91,6.44,0.37,20.0,19.28
185,600276,恒瑞医药,7.76,6.12,41477.86,42294.71,258895.21,321664.8,28.23,22.87,23.24,23.28
186,600277,亿利洁能,32.59,-3.68,1599.95,-8374.23,30830.57,52146.49,3.416,-6.64,3.31,3.94
187,600278,东方创业,1.44,1.75,12009.71,8526.89,14933.47,17344.24,8.98,5.53,5.05,4.77
188,600279,重庆港九,8.65,2.79,5584.04,2967.06,8271.26,48328.12,7.18,3.6,2.55,13.89
189,600281,太化股份,0.12,2.0,6352.58,1650.27,3293.2,761.08,4.978,1.256,6.16,1.37
190,600282,南钢股份,3.1,2.91,103085.29,12160.81,35373.52,320034.94,26.46,2.84,5.44,36.8
191,600283,钱江水利,2.16,1.12,3355.07,5244.17,5894.83,7259.03,3.59,4.57,3.37,4.09
192,600284,浦东建设,3.31,3.22,11233.72,11145.63,35911.23,37135.67,14.36,7.65,6.99,6.9
193,600287,江苏舜天,1.21,-2.34,6859.4,-2004.27,4699.62,8289.13,7.41,-2.29,2.82,4.35
194,600288,大恒科技,0.52,0.3,6750.12,9762.07,2937.27,3484.79,7.54,9.9,1.96,2.29
195,600289,ST信通,-19.82,1.76,12510.99,7374.08,12981.65,-247935.93,9.86,5.42,5.51,-124.63
196,600290,华仪电气,0.8,-0.65,7511.43,7452.92,-4842.16,5982.65,25.05,20.09,-1.17,1.45
197,600292,远达环保,1.8,-1.15,6041.09,-13120.8,15123.41,10867.74,6.62,-16.06,3.12,2.23
198,600293,三峡新材,58.22,-2.45,693.52,-7333.91,17940.84,40375.24,0.93,-10.3,11.15,11.31
199,600297,广汇汽车,94.06,70.8,4129.61,3959.1,280290.24,388435.82,3.8,5.28,11.89,15.05
200,600298,安琪酵母,9.34,5.12,9067.13,10449.53,53509.2,84718.77,11.94,12.57,16.47,24.02
201,600299,安迪苏,3.09,-10.79,42825.3,-17280.61,186534.63,132331.58,16.63,-5.1,16.79,10.51
202,600300,维维股份,1.07,1.38,8562.96,5067.32,7012.53,9151.17,5.83,2.65,2.64,3.4
203,600301,ST南化,-0.47,-0.04,6897.54,-13875.96,601.42,-3247.99,8.58,-15.92,2.33,-12.85
204,600303,曙光股份,2.99,0.9,10570.08,6737.63,6068.97,31603.3,9.26,5.35,2.4,10.68
205,600305,恒顺醋业,9.11,-3.46,3083.19,-4922.69,17041.12,28089.75,6.62,-11.11,11.19,16.66
206,600306,商业城,3.18,-5.23,2592.39,-2115.66,11070.98,8240.33,1.01,-4.413,943.32,76.21
207,600308,华泰股份,1.34,0.5,50290.6,36162.67,18203.49,67368.16,14.96,9.95,2.833,9.864
208,600309,万华化学,7.48,2.38,148783.65,154884.08,367942.18,1113479.03,45.73,35.74,28.11,50.66
209,600311,荣华实业,0.05,-8.88,5245.25,731.4,-6495.56,257.26,5.49,0.74,-7.56,0.31
210,600312,平高电气,3.58,5.88,17606.87,20734.14,121989.71,63051.75,14.71,15.16,15.29,7.11
211,600315,上海家化,2.94,1.09,13257.21,18503.9,20098.07,38980.19,16.56,18.85,3.61,7.16
212,600316,洪都航空,0.26,0.11,11600.4,10288.94,1104.04,3068.05,8.24,5.4,0.21,0.6
213,600318,新力金融,-12.95,-1.77,2384.42,-9208.65,16265.56,-30872.21,4.44,-19.42,13.25,-27.29
214,600319,亚星化学,1.32,1.71,2011.53,1568.43,2678.17,2661.46,1.88,1.47,-18.84,128.84
215,600320,振华重工,0.14,0.08,208951.03,257587.45,21241.99,30019.54,27.95,18.24,1.41,1.99
216,600321,*ST正源,-0.08,-0.3,6055.99,3128.44,-925.14,-456.1,5.19,2.7,-0.35,-0.17
217,600322,天房发展,4.21,-3.35,5176.96,11236.46,-37676.76,21812.58,2.53,3.06,-8.66,5.11
218,600323,瀚蓝环境,7.02,5.31,9285.55,9577.1,50856.75,65223.63,10.86,10.04,11.04,12.85
219,600325,华发股份,4.52,1.56,35860.58,65126.21,101838.19,162037.63,21.98,17.36,8.3,12.65
220,600326,西藏天路,7.08,31.24,4667.78,810.06,25308.56,33037.71,7.51,0.89,11.09,13.07
221,600327,大东方,3.11,1.88,8402.87,10840.98,20411.52,26126.36,12.63,14.88,8.22,9.12
222,600328,兰太实业,3.56,1.39,5910.53,5978.55,8327.95,21047.89,6.64,6.34,5.186,10.017
223,600329,中新药业,-6.81,2.4,-6995.6,17613.55,42359.75,47607.98,-6.52,15.93,10.3,11.05
224,600330,天通股份,1.9,9.09,8263.41,1213.6,11033.17,15686.4,7.5,0.75,3.1,4.26
225,600332,白云山,6.15,8.26,33509.41,18249.62,150803.27,206165.19,11.46,5.88,12.75,11.34
226,600333,长春燃气,0.7,0.7,8097.53,8945.15,6275.57,5641.31,7.14,7.63,3.94,2.9
227,600335,国机汽车,6.29,127.92,10651.45,476.62,60970.21,67046.19,31.67,1.22,10.1,9.29
228,600336,澳柯玛,-0.06,1.84,-55613.09,1303.66,2395.55,3269.02,-78.46,2.98,2.34,1.84
229,600337,美克家居,3.43,5.28,10667.54,6263.6,33080.05,36536.4,8.48,4.75,10.58,11.02
230,600338,西藏珠峰,-13.53,14.9,-8230.26,4364.29,65025.7,111364.47,0.0,0.0,66.21,71.24
231,600340,华夏幸福,-272.85,-167.23,-3218.19,-3881.92,649157.91,878080.6,-10.0,-13.65,29.54,31.4
232,600343,航天动力,0.46,1.91,3447.18,1552.28,2965.77,1575.49,7.46,3.26,1.34856,0.72429
233,600345,长江通信,7.43,3.15,3511.65,2017.53,6353.15,26084.6,3.32,2.1,4.99,18.27
234,600346,恒力股份,468.7,375.07,366.83,314.56,117983.43,171933.05,1.11,0.94,22.76,26.71
235,600350,山东高速,2.29,2.49,115704.31,124121.44,308935.75,264418.2,14.85,14.06,12.93,10.29
236,600352,浙江龙盛,6.38,4.37,38774.23,46402.09,202901.14,247379.48,26.09,15.95,13.76,15.24
237,600353,旭光股份,1.82,2.53,1513.46,1724.93,4357.53,2757.71,4.1947,4.5029,4.151,2.5799
238,600355,精伦电子,-8.6,-0.15,691.16,-7723.21,1129.44,-5944.72,1.09,-12.86,2.79,-15.63
239,600358,国旅联合,1.76,-7.82,1831.43,2084.88,-16310.36,3230.68,3.56,3.86,-28.61,6.15
240,600359,新农开发,1.35,1.84,2500.84,-8217.81,-15144.22,3378.11,3.76,-8.1,-19.81,4.99
241,600360,华微电子,0.6,0.73,15818.26,5585.03,4061.87,9485.38,16.85,3.84,2.02,4.59
242,600361,华联综超,0.39,-2.23,20208.33,11700.76,-26043.74,7824.75,12.72,6.86,-9.21,2.95
243,600362,江西铜业,0.35,0.34,453375.45,228510.06,78414.99,160410.78,27.43,11.33,1.7,3.39
244,600363,联创光电,2.87,4.72,6935.57,3335.06,15742.52,19924.15,9.3,4.05,7.94,9.26
245,600365,通葡股份,-0.02,0.96,-26418.9,214.72,207.07,606.37,-81.62,1.11,0.3,0.88
246,600366,宁波韵升,4.04,7.51,10464.98,10642.68,79972.13,42290.48,8.7,6.79,19.48,9.14
247,600367,红星发展,1.62,1.42,5879.8,3240.83,4585.95,9547.36,5.67,3.12,4.37,8.55
248,600368,五洲交通,3.7,2.35,9948.23,9445.73,22215.78,36771.08,6.94,5.72,7.47,11.57
